BUG_ID,STATUS,BUG_REPORTER,PROJECT,COMPONENT,VERSION,HW,OS,PRIORITY,SEVERITY,ASSIGNEE,CHG_ASSIGNEE
145231,resolved:fixed,dagrende,birt,reportviewer,2.1,pc,linux-gtk,P3,normal,ivyli,1
145232,resolved:worksforme,dagrende,birt,documentation,2.1,pc,linux-gtk,P5,normal,birtdocumentation,0
145251,resolved:invalid,vladimir,birt,build,2.1,pc,windows xp,P1,normal,xiaoyinggu,1
145256,closed:fixed,xiaoyinggu,birt,data,uns,pc,windows xp,P2,blocker,jluo,1
145260,closed:fixed,shashahu,birt,report,uns,pc,windows xp,P3,normal,jiayingliu,1
145261,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P2,normal,weizhao(shang),1
145262,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
145263,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,yuejiechen,1
145264,closed:fixed,suelee,birt,data,2.1,pc,windows xp,P3,normal,jluo,1
145265,closed:duplicate,liwenchen,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
145266,closed:fixed,liwenchen,birt,reportdesigner,2.1,pc,windows xp,P3,normal,frankzhang,1
145267,closed:fixed,zhenzhongfei,birt,reportviewer,uns,pc,windows xp,P3,blocker,jerrycheng,1
145268,closed:duplicate,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
145269,closed:fixed,shashahu,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
145272,resolved:worksforme,krishnavenkatraman,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
145273,closed:fixed,xiaoyinggu,birt,data,uns,pc,windows xp,P2,blocker,mingxiawu,1
145274,closed:fixed,xiangli,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
145276,closed:invalid,sissizhu,birt,reportviewer,2,pc,windows xp,P3,major,birtreportviewer,0
145277,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,zhiqiangqian,1
145278,resolved:worksforme,krishnavenkatraman,birt,report,2.1,pc,windows xp,P2,normal,ricklu,1
145279,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P3,normal,zhiqiangqian,1
145280,closed:duplicate,liwenchen,birt,reportdesigner,uns,pc,windows xp,P2,normal,wangqiangsheng,1
145281,closed:duplicate,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,junouyang,1
145283,resolved:wontfix,ysun,birt,report,2.1,pc,windows xp,P3,normal,birtreportinbox,0
145284,closed:fixed,fangxu,birt,reportdesigner,2.1,pc,windows xp,P1,normal,yueqianwang,1
145285,closed:fixed,zhenzhongfei,birt,data,uns,pc,windows xp,P3,critical,jluo,1
145287,closed:fixed,ysun,birt,reportdesigner,2.1,pc,windows xp,P2,major,yuejiechen,1
145290,new:---,wangqiangsheng,birt,report,2.1,pc,windows xp,P3,normal,ricklu,0
145292,closed:invalid,ysun,birt,reportdesigner,2.1,pc,windows xp,P3,normal,yuejiechen,1
145296,closed:fixed,sissizhu,birt,reportengine,2,pc,windows xp,P2,major,yuchen,1
145300,closed:fixed,fangxu,birt,reportviewer,2.1,pc,windows xp,P2,normal,jerrycheng,1
145301,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,weizhao(shang),1
145302,closed:duplicate,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,davidmichonneau,1
145303,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,dazhenggao,1
145304,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,weiyan,1
145306,closed:duplicate,sissizhu,birt,data,2,pc,windows xp,P3,normal,linzhu,1
145307,closed:duplicate,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,yulinwang,1
145308,resolved:fixed,suelee,birt,documentation,2.1,pc,windows xp,P3,normal,janetatchell,1
145309,closed:fixed,sissizhu,birt,chart,2,pc,windows xp,P1,normal,yulinwang,1
145313,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P2,normal,wangqiangsheng,1
145316,closed:invalid,sissizhu,birt,chart,2,pc,windows xp,P3,major,ninali,1
145343,resolved:fixed,cdeadministration,birt,reportviewer,2.1,pc,linux-gtk,P3,normal,jerrycheng,1
145344,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,yasuodoshiro,1
145357,closed:fixed,cdeadministration,birt,data,2.1,pc,linux-gtk,P3,minor,max,1
145369,resolved:fixed,lakshmi,birt,build,2.1,pc,linux,P2,major,xiaoyinggu,1
145405,resolved:duplicate,derspunk,birt,reportdesigner,2.1,pc,windows xp,P2,normal,wangqiangsheng,1
145414,resolved:fixed,chenghsiyang,birt,reportengine,2.1,pc,windows xp,P1,major,junouyang,1
145451,closed:duplicate,fangxu,birt,build,2.1,pc,windows xp,P2,blocker,xiaoyinggu,1
145454,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,yulinwang,1
145455,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,birtchartinbox,1
145456,closed:duplicate,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,yulinwang,1
145457,closed:worksforme,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,junouyang,1
145458,closed:wontfix,shashahu,birt,reportviewer,uns,pc,windows xp,P3,normal,birtreportviewer,0
145462,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P1,normal,davidmichonneau,1
145463,closed:fixed,xiangli,birt,data,uns,pc,windows xp,P3,normal,mingxiawu,1
145464,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,zhiqiangqian,1
145465,closed:fixed,shashahu,birt,report,uns,pc,windows xp,P3,normal,ricklu,1
145468,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P1,blocker,xiaoyinggu,1
145469,verified:duplicate,fangxu,birt,chart,2.1,pc,windows xp,P3,enhancement,birtchartinbox,0
145471,closed:duplicate,shashahu,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
145473,closed:fixed,fangxu,birt,chart,2,pc,all,P1,normal,ninali,1
145474,closed:duplicate,fangxu,birt,chart,2,pc,all,P3,enhancement,ninali,1
145475,closed:fixed,ysun,birt,reportengine,2.1,pc,windows xp,P3,normal,gangliu,1
145478,closed:fixed,zhenzhongfei,birt,data,uns,pc,windows xp,P3,normal,linzhu,1
145481,closed:fixed,fangxu,birt,reportdesigner,2,pc,all,P2,normal,yuejiechen,1
145482,resolved:fixed,wenfengli,birt,reportdesigner,2,pc,windows xp,P3,enhancement,wangqiangsheng,1
145484,closed:fixed,sissizhu,birt,reportdesigner,2,pc,windows xp,P3,normal,yasuodoshiro,1
145485,resolved:fixed,wenfengli,birt,reportdesigner,2,pc,windows xp,P2,enhancement,yueqianwang,1
145487,resolved:duplicate,wenfengli,birt,reportdesigner,2,pc,windows xp,P2,major,yueqianwang,1
145490,closed:duplicate,fangxu,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,1
145491,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P3,normal,ivyli,1
145492,closed:duplicate,fangxu,birt,dataaccess,2.1,pc,windows xp,P2,blocker,max,1
145495,closed:wontfix,fangxu,birt,reportdesigner,2,pc,all,P3,normal,birtreportdesigner,0
145496,closed:wontfix,fangxu,birt,reportdesigner,2,pc,all,P3,normal,birtreportdesigner,0
145499,closed:fixed,michaelmeyer,birt,build,2.1,all,all,P5,trivial,birtbuild,0
145501,closed:wontfix,sissizhu,birt,chart,2,pc,windows xp,P5,major,davidmichonneau,1
145505,closed:wontfix,liwenchen,birt,reportviewer,uns,pc,windows xp,P2,normal,ivyli,1
145507,resolved:fixed,zhiqiangqian,birt,reportengine,2,all,all,P3,normal,liangyu,1
145508,closed:fixed,fangxu,birt,data,2.1,pc,windows xp,P3,normal,max,1
145512,closed:invalid,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,0
145513,closed:invalid,suelee,birt,data,2.1,pc,windows xp,P3,normal,mingxiawu,1
145514,closed:invalid,fangxu,birt,data,2.1,pc,windows xp,P2,normal,garyxue,1
145515,closed:invalid,suelee,birt,chart,2.1,pc,windows xp,P3,normal,yulinwang,1
145520,closed:fixed,suelee,birt,report,2.1,pc,windows xp,P3,normal,xingjiehe,1
145547,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P3,major,yulinwang,1
145566,resolved:fixed,lakshmi,birt,chart,2.1,pc,linux,P3,major,davidmichonneau,1
145607,resolved:fixed,georgehandin,birt,chart,2.1,pc,windows xp,P3,normal,birtchartinbox,0
145608,resolved:fixed,georgehandin,birt,chart,2.1,pc,windows xp,P1,normal,yulinwang,1
145623,resolved:fixed,diana.peh,birt,reportengine,2.1,pc,windows 2000,P3,normal,qingweisong,1
145626,resolved:fixed,stanjordan,birt,reportviewer,2.1,pc,windows xp,P2,normal,ivyli,1
145647,resolved:duplicate,garyxue,birt,build,2.1,pc,windows 2000,P3,blocker,birtbuild,0
145652,resolved:duplicate,joshmabry,birt,dataaccess,2.1,pc,windows xp,P3,normal,max,1
145658,resolved:fixed,krishnavenkatraman,birt,report,2.1,pc,windows xp,P3,normal,ricklu,1
145663,resolved:invalid,chaohuawang,birt,reportengine,uns,pc,windows xp,P3,normal,weiyan,1
145675,closed:invalid,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
145679,closed:fixed,shashahu,birt,data,uns,pc,windows xp,P3,blocker,mingxiawu,1
145680,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P3,minor,vincentpetry,1
145682,closed:fixed,suelee,birt,data,2.1,pc,windows xp,P3,normal,birtdatainbox,0
145683,closed:fixed,shashahu,birt,data,uns,pc,windows xp,P3,normal,mingxiawu,1
145684,closed:fixed,suelee,birt,build,2.1,pc,windows xp,P2,normal,xiaoyinggu,0
145690,resolved:fixed,danielwoodard,birt,reportviewer,2.1,pc,windows xp,P3,major,ivyli,1
145691,resolved:fixed,wenfengli,birt,reportengine,2,pc,windows xp,P2,normal,junouyang,1
145695,closed:invalid,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
145696,closed:invalid,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,weiwang,1
145698,closed:fixed,shashahu,birt,report,uns,pc,windows xp,P3,normal,xingjiehe,1
145699,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,wangqiangsheng,1
145702,closed:wontfix,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,wangqiangsheng,1
145705,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P3,normal,sheldonleeloy,1
145710,resolved:fixed,davidmichonneau,birt,chart,2,all,all,P1,major,zhiqiangqian,0
145712,resolved:fixed,davidmichonneau,birt,chart,2,all,all,P1,major,ninali,0
145713,resolved:fixed,davidmichonneau,birt,reportdesigner,2.1,all,all,P3,major,yueqianwang,1
145715,resolved:fixed,davidmichonneau,birt,chart,2.1,all,all,P1,major,zhiqiangqian,0
145716,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
145717,closed:invalid,sissizhu,birt,data,2,pc,windows xp,P2,major,linzhu,1
145718,closed:duplicate,sissizhu,birt,data,2,pc,windows xp,P2,major,birtdatainbox,0
145724,resolved:fixed,wangqiangsheng,birt,report,uns,pc,windows xp,P2,normal,ricklu,0
145725,closed:invalid,fangxu,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,1
145726,closed:duplicate,sissizhu,birt,chart,2,pc,windows xp,P3,normal,birtchartinbox,0
145727,new:---,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,1
145729,closed:fixed,shashahu,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
145731,closed:invalid,sissizhu,birt,reportengine,2,pc,windows xp,P3,normal,weiyan,1
145741,closed:fixed,sissizhu,birt,reportengine,2,pc,windows xp,P3,major,weiwang,1
145743,closed:worksforme,sissizhu,birt,data,2,pc,windows xp,P3,normal,birtdatainbox,0
145744,resolved:fixed,suelee,birt,documentation,2.1,pc,windows xp,P3,normal,janetatchell,1
145747,closed:fixed,xiangli,birt,reportviewer,uns,pc,windows xp,P2,major,jerrycheng,1
145748,closed:duplicate,fangxu,birt,reportviewer,2.1,pc,windows xp,P2,normal,jerrycheng,1
145749,closed:fixed,suelee,birt,reportviewer,2.1,pc,windows xp,P2,normal,jerrycheng,1
145765,new:---,sheldonleeloy,birt,chart,2.1,all,all,P2,enhancement,wenbinhe,1
145804,closed:invalid,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P2,normal,yasuodoshiro,1
145806,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,normal,yasuodoshiro,1
145809,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P2,major,ninali,1
145847,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,yueqianwang,1
145848,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P2,major,wangqiangsheng,1
145852,resolved:fixed,georgehandin,birt,data,2.1,pc,windows xp,P3,enhancement,linzhu,1
145867,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P3,normal,yasuodoshiro,1
145902,closed:fixed,xiangli,birt,reportdesigner,uns,pc,windows xp,P2,normal,ysun,1
145904,resolved:fixed,mingxiawu,birt,report,2,pc,windows xp,P3,normal,ricklu,1
145905,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P1,normal,frankzhang,1
145907,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P1,normal,frankzhang,1
145908,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,zhiqiangqian,1
145909,closed:fixed,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,normal,yueqianwang,1
145910,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,qingweisong,1
145911,closed:wontfix,liwenchen,birt,chart,uns,pc,windows xp,P3,normal,davidmichonneau,1
145913,closed:invalid,shashahu,birt,reportengine,uns,pc,windows xp,P3,normal,gangliu,1
145914,closed:fixed,sissizhu,birt,reportengine,2,pc,windows xp,P3,major,junouyang,1
145915,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P3,normal,birtreportinbox,1
145921,closed:fixed,xiaodanwang,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
145923,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P5,enhancement,ninali,1
145924,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P2,normal,liangyu,1
145925,closed:fixed,xiangli,birt,data,uns,pc,windows xp,P3,normal,lindachan,1
145926,closed:worksforme,sissizhu,birt,chart,2,pc,windows xp,P3,normal,davidmichonneau,1
145927,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,frankzhang,1
145940,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,junouyang,1
145941,closed:wontfix,fangxu,birt,reportengine,2.1,pc,windows xp,P3,normal,weiyan,1
145942,closed:fixed,xiangli,birt,reportdesigner,uns,pc,windows xp,P2,major,wangqiangsheng,1
145943,closed:worksforme,jianzhou,birt,data,uns,pc,windows xp,P5,normal,xiaofengzhang,1
145944,closed:duplicate,jianzhou,birt,data,2.1,pc,all,P3,normal,jluo,1
145946,closed:fixed,jianzhou,birt,reportengine,2.1,pc,windows xp,P2,normal,liangyu,1
145947,closed:wontfix,rockyu,birt,reportengine,uns,pc,windows xp,P3,normal,birtreportengineinbox,1
145948,verified:fixed,yuchen,birt,reportdesigner,uns,pc,windows xp,P1,normal,frankzhang,0
145954,closed:fixed,juzhu,birt,reportengine,uns,pc,windows xp,P3,normal,junouyang,1
145955,closed:fixed,ysun,birt,reportviewer,2.1,pc,windows xp,P3,enhancement,jerrycheng,1
145962,closed:fixed,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,major,wangqiangsheng,1
145964,closed:fixed,xiangli,birt,reportdesigner,uns,pc,windows xp,P4,enhancement,hongchanglin,1
145965,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P2,normal,linzhu,1
145967,verified:fixed,régislanson,birt,chart,2.1,pc,windows xp,P2,critical,zhiqiangqian,1
145968,closed:fixed,xiaoyinggu,birt,build,uns,pc,windows xp,P3,normal,xiaoyinggu,1
145970,verified:fixed,jiayingliu,birt,reportviewer,2,pc,windows xp,P3,normal,jerrycheng,1
145974,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,weiyan,1
145977,closed:wontfix,fangxu,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
145979,closed:invalid,suelee,birt,chart,2.1,pc,windows xp,P3,normal,ninali,1
145981,closed:duplicate,zhenzhongfei,birt,reportdesigner,uns,pc,windows xp,P3,normal,yuejiechen,1
145984,closed:wontfix,shashahu,birt,chart,uns,pc,windows xp,P3,major,birtchartinbox,1
145991,closed:fixed,zhenzhongfei,birt,report,uns,pc,windows xp,P3,normal,jiayingliu,1
145992,closed:fixed,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,normal,yuejiechen,1
145996,closed:wontfix,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,wangqiangsheng,1
146006,resolved:fixed,derspunk,birt,reportengine,2.1,pc,windows xp,P3,normal,qingweisong,1
146019,resolved:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,yueqianwang,1
146024,resolved:fixed,derspunk,birt,reportengine,2.1,pc,windows xp,P3,normal,qingweisong,1
146048,resolved:duplicate,georgehandin,birt,chart,2.1,pc,windows xp,P3,normal,birtchartinbox,0
146056,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,wangqiangsheng,1
146079,resolved:fixed,ramkumarsundaramurthy,birt,dataaccess,2.1,pc,windows xp,P3,major,mingxiawu,1
146088,resolved:fixed,janetatchell,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
146098,resolved:wontfix,janetatchell,birt,report,2.1,pc,windows xp,P3,normal,ivyli,1
146100,verified:duplicate,janetatchell,birt,reportdesigner,2.1,pc,windows xp,P3,normal,yueqianwang,1
146101,resolved:fixed,janetatchell,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
146114,resolved:fixed,georgehandin,birt,chart,2.1,pc,windows xp,P4,enhancement,yueqianwang,1
146118,resolved:invalid,krishnavenkatraman,birt,data,2.1,pc,windows xp,P2,normal,linzhu,1
146150,assigned:---,janetatchell,birt,documentation,2.1,pc,windows xp,P3,normal,janetatchell,1
146151,resolved:fixed,garyxue,birt,report,2.1,pc,windows 2000,P2,major,xingjiehe,1
146154,closed:wontfix,suelee,birt,report,2.1,pc,windows xp,P3,major,jiayingliu,1
146155,closed:fixed,xiaoyinggu,birt,build,uns,pc,windows xp,P3,blocker,xiaoyinggu,1
146156,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,enhancement,zhiqiangqian,1
146157,closed:invalid,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,enhancement,wangqiangsheng,1
146158,closed:fixed,fangxu,birt,reportengine,2.1,pc,windows xp,P3,normal,weiyan,1
146159,closed:fixed,juzhu,birt,reportdesigner,uns,pc,windows xp,P3,normal,yuejiechen,1
146160,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
146164,closed:duplicate,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,major,birtreportdesigner,0
146165,resolved:fixed,garyxue,birt,data,2.1,pc,windows 2000,P2,enhancement,linzhu,0
146166,resolved:wontfix,suelee,birt,reportengine,2.1,pc,windows xp,P5,enhancement,weiyan,1
146167,closed:duplicate,sissizhu,birt,data,2.1,pc,windows xp,P5,normal,linzhu,1
146168,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,wangqiangsheng,1
146170,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P3,blocker,birtchartinbox,0
146172,closed:worksforme,sissizhu,birt,data,2.1,pc,windows xp,P3,normal,max,1
146173,closed:fixed,liwenchen,birt,chart,uns,pc,linux,P3,minor,zhiqiangqian,1
146176,closed:invalid,sissizhu,birt,documentation,2.1,pc,windows xp,P3,normal,janetatchell,1
146178,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,enhancement,zhiqiangqian,1
146180,closed:fixed,ysun,birt,report,2.1,pc,windows xp,P2,major,jiayingliu,1
146181,closed:duplicate,ysun,birt,report,2.1,pc,windows xp,P3,major,jiayingliu,1
146182,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,gangliu,1
146185,closed:fixed,ysun,birt,report,2.1,pc,windows xp,P3,normal,xingjiehe,1
146186,closed:duplicate,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
146189,closed:wontfix,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
146191,closed:fixed,zhenzhongfei,birt,report,uns,pc,windows xp,P3,major,ricklu,1
146193,closed:invalid,liwenchen,birt,data,uns,pc,windows xp,P3,normal,linzhu,1
146195,closed:fixed,suelee,birt,reportviewer,2.1,pc,windows xp,P4,enhancement,jerrycheng,1
146196,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P2,normal,ivyli,1
146201,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P3,normal,yulinwang,1
146207,closed:fixed,suelee,birt,chart,2.1,pc,windows xp,P3,normal,yulinwang,1
146208,resolved:fixed,yueqianwang,birt,reportdesigner,2.1,pc,windows xp,P3,normal,yueqianwang,1
146210,closed:fixed,zhenzhongfei,birt,reportdesigner,uns,pc,windows xp,P3,normal,yueqianwang,1
146213,closed:duplicate,liwenchen,birt,reportengine,uns,pc,windows xp,P2,normal,wangqiangsheng,1
146224,closed:invalid,suelee,birt,reportdesigner,2.1,pc,windows xp,P2,normal,wangqiangsheng,1
146227,closed:duplicate,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,liangyu,1
146233,new:---,liwenchen,birt,report,uns,pc,windows xp,P3,normal,birtreportinbox,1
146235,closed:fixed,suelee,birt,data,2.1,pc,windows xp,P3,normal,mingxiawu,1
146236,closed:duplicate,suelee,birt,data,2.1,pc,windows xp,P3,normal,max,1
146243,resolved:duplicate,stevegutz,birt,reportviewer,2.1,pc,windows xp,P2,blocker,ivyli,1
146244,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P2,normal,jerrycheng,1
146249,closed:duplicate,shashahu,birt,reportengine,uns,pc,windows xp,P2,normal,gangliu,1
